,family_id,id,title,abstract,application_number,cpc,filing_date,filing_status,jurisdiction,original_assignees,priority_year,publication_date,publication_year,scope,pillar,research_category,endproduct,ingredient,subpillar
152,62814969.0,US-20210244046-A1,NON-VITAL WHEAT PROTEIN AND ITS PRODUCTION PROCESS,"This invention relates to a non-vital wheat protein, preferably wheat albumin, which is characterized by its high emulsion activity, high foam capacity and its low bitterness. This invention also relates to a process that allows industrial production of such non-vital wheat protein, preferably wheat albumin. Finally, this invention relates to industrial uses, including food, feed, cosmetical and pharmaceutical applications.",US17251079,"['C07K14/415', 'C07K1/34', 'B01D61/149', 'B01D2315/16', 'A23J1/12', 'A23J3/18', 'C07K1/36', 'C07K1/18', 'C07K1/12']",2019-06-14,Application,US,"[{'city_name': 'Lestrem', 'country_code': 'FR', 'country_name': 'France', 'id': 'grid.437453.2', 'linkout': ['https://fr.roquette.com/'], 'name': 'Roquette Freres SA', 'types': ['Company']}]",2018.0,2021-08-12,2021,in,PB,Ingredient optimisation,Cross-cutting,"Isolates, concentates, and flours",
153,62814969.0,CN-112334010-B,Inactive wheat protein and its production process,"The present invention relates to an inactive wheat protein, preferably wheat albumin, characterized by its high emulsifying activity, high foaming capacity and its low bitter taste. The invention also relates to a method allowing the industrial production of such inactive wheat proteins, preferably wheat albumin. Finally, the invention relates to industrial uses, including food, feed, cosmetic and pharmaceutical applications.",CN201980039512.X,"['B01D61/149', 'C07K1/36', 'B01D2315/16', 'A23J1/12', 'C07K14/415', 'C07K1/12', 'A23J3/18', 'C07K1/18', 'C07K1/34']",2019-06-14,Grant,CN,,2018.0,2025-06-06,2025,in,PB,Ingredient optimisation,Cross-cutting,"Isolates, concentates, and flours",
154,62815107.0,US-12509827-B2,Method for the manufacturing a 3-dimensional shaped product from a fluff pulp material and such product,"The present invention relates to a method for manufacturing a 3-dimensional shaped product from a fluff pulp material and such product. The method according to the invention comprises the steps of:
providing a fluff pulp material;providing an air-laid flow of fluff pulp material to a 3-dimensional shaped mould;forming the product in the mould; andreleasing the 3-dimensional shaped product from the mould.
",US16618727,"['D21H17/53', 'B65D85/324', 'B65D65/466', 'B65D85/322', 'B65D81/113', 'B65D2543/00046', 'B65D5/5083', 'D21H11/14', 'B65D75/24', 'B65D85/30', 'B65D85/34', 'D21H11/00', 'D21H5/2671', 'D21J3/00', 'B29C69/001', 'B29C43/02', 'B65D25/108', 'D04H1/732']",2018-06-01,Grant,US,"[{'city_name': '8801 JB Franeker', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.668679.0', 'name': 'Huhtamaki Molded Fiber Technology BV', 'types': ['Company']}]",2017.0,2025-12-30,2025,out,,,,,
155,62815107.0,US-20200131710-A1,METHOD FOR THE MANUFACTURING A 3-DIMINESIONAL SHAPED PRODUCT FROM A FLUFF PULP MATERIAL AND SUCH PRODUCT,The present invention relates to a method for manufacturing a 3-dimensional shaped product from a fluff pulp material and such product. The method according to the invention comprises the steps of: providing a fluff pulp material; providing an air-laid flow of fluff pulp material to a 3-dimensional shaped mould; forming the product in the mould; and releasing the 3-dimensional shaped product from the mould.,US16618727,"['B65D85/324', 'D21H17/53', 'B65D65/466', 'B65D85/322', 'B65D81/113', 'B65D2543/00046', 'B65D5/5083', 'D21H11/14', 'B65D75/24', 'B65D85/30', 'B65D85/34', 'D21J3/00', 'D21H5/2671', 'D21H11/00', 'B29C69/001', 'B29C43/02', 'B65D25/108', 'D04H1/732']",2018-06-01,Application,US,"[{'city_name': '8801 JB Franeker', 'country_code': 'NL', 'country_name': 'Netherlands', 'id': 'grid.668679.0', 'name': 'Huhtamaki Molded Fiber Technology BV', 'types': ['Company']}]",2017.0,2020-04-30,2020,out,,,,,
156,62842054.0,US-12558385-B2,Lactobacillus plantarum compositions and uses thereof,"The invention relates to methods for treating and/or preventing age-related systemic inflammation by administering to a human in need thereof, at least one probiotic strain of Lactobacillus plantarum. Also described are compositions, dosages and probiotic strains suitable for the methods. The probiotic strain has beneficial effects on age-related systemic inflammation in otherwise healthy elderly individuals.",US17252854,"['A23V2400/169', 'A61K2035/115', 'A61K9/4858', 'A61K9/2013', 'A61P29/00', 'A23V2002/00', 'A23L33/40', 'A61K9/2054', 'A61K35/747', 'C12N1/20', 'A61K9/2059', 'A61K9/4866', 'A23L33/135', 'A61K9/2018', 'A61K9/2027', 'C12R2001/25', 'A23C9/1234']",2019-06-13,Grant,US,"[{'city_name': 'Lund', 'country_code': 'SE', 'country_name': 'Sweden', 'id': 'grid.487451.b', 'latitude': 55.715973, 'linkout': ['http://probi.se/'], 'longitude': 13.214269, 'name': 'Probi AB', 'types': ['Company']}]",2018.0,2026-02-24,2026,out,,,,,
157,62842054.0,US-20210154248-A1,LACTOBACILLUS PLANTARUM COMPOSITIONS AND USES THEREOF,The invention relates to at least one probiotic strain of Lactobacillus plantarum for use in the treatment and/or prevention of age-related systemic inflammation in a human.,US17252854,"['C12N1/20', 'A23V2002/00', 'A61K9/2054', 'C12R2001/25', 'A23V2400/169', 'A61K9/4858', 'A23L33/40', 'A61K9/4866', 'A61K9/2013', 'A61K35/747', 'A61K2035/115', 'A61P29/00', 'A23L33/135', 'A61K9/2027', 'A23C9/1234', 'A61K9/2018', 'A61K9/2059']",2019-06-13,Application,US,"[{'city_name': 'Lund', 'country_code': 'SE', 'country_name': 'Sweden', 'id': 'grid.487451.b', 'latitude': 55.715973, 'linkout': ['http://probi.se/'], 'longitude': 13.214269, 'name': 'Probi AB', 'types': ['Company']}]",2018.0,2021-05-27,2021,out,,,,,
158,62904348.0,US-12167731-B2,Fungicides to prevent and control fungal pathogens,"A field of biological fungicides with a broad range of antifungal activity coming from plant extracts from the order of Brassicales or molecules revealing similar chemical structure. In particular, Applicants surprisingly provided a new usage of a combination of sulfonyl and sulfinyl containing aliphatic glucosinolates, their by-products and synthetic analogues as efficient antifungal compounds with broad spectrum of activity.",US17259228,"['A61Q11/00', 'A61K31/39', 'A01N47/46', 'A61K31/34', 'A61K31/38', 'A01N25/02', 'A61K8/466', 'A61K31/44', 'A61K31/382', 'A01N47/40', 'A01P3/00', 'A61K31/26', 'A61K31/381', 'A61P31/10', 'A61K9/0056']",2019-07-09,Grant,US,"[{'acronym': 'UNIL', 'city_name': 'Lausanne', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.9851.5', 'latitude': 46.521095, 'linkout': ['https://www.unil.ch'], 'longitude': 6.580157, 'name': 'University of Lausanne', 'types': ['Education']}]",2018.0,2024-12-17,2024,out,,,,,
159,62904348.0,US-20210259251-A1,FUNGICIDES TO PREVENT AND CONTROL FUNGAL PATHOGENS,"A field of biological fungicides with a broad range of antifungal activity coming from plant extracts from the order of Brassicales or molecules revealing similar chemical structure. In particular, Applicants surprisingly provided a new usage of a combination of sulfonyl and sulfinyl containing aliphatic glucosinolates, their by-products and synthetic analogues as efficient antifungal compounds with broad spectrum of activity.",US17259228,"['A61Q11/00', 'A01P3/00', 'A01N47/40', 'A61K31/38', 'A61K31/44', 'A61K31/381', 'A01N47/46', 'A61K8/466', 'A61P31/10', 'A61K31/39', 'A01N25/02', 'A61K31/382', 'A61K31/34', 'A61K31/26', 'A61K9/0056']",2019-07-09,Application,US,"[{'acronym': 'UNIL', 'city_name': 'Lausanne', 'country_code': 'CH', 'country_name': 'Switzerland', 'id': 'grid.9851.5', 'latitude': 46.521095, 'linkout': ['https://www.unil.ch'], 'longitude': 6.580157, 'name': 'University of Lausanne', 'types': ['Education']}]",2018.0,2021-08-26,2021,out,,,,,
160,63012804.0,US-20210337818-A1,NEW BACTERIA,"The present invention relates to novel S. thermophillus strains that are not attacked by common phagesand novel Streptococcus strains with improved stability against phage attacks, methods to obtain Streptococcus strains with improved phage resistance, their use in the manufacture of fermented milk-based products, and novel milk based products containing the strain.",US17259792,"['C12N9/1051', 'A23C2220/202', 'C12N15/1024', 'C12P19/04', 'C12N9/12', 'A23C9/1238', 'A23C19/032', 'C12R2001/46', 'C12N15/01', 'C12N1/205']",2019-07-15,Application,US,"[{'city_name': 'Horsholm', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.424026.6', 'linkout': ['http://www.chr-hansen.com/#'], 'name': 'Chr Hansen AS', 'types': ['Company']}]",2018.0,2021-11-04,2021,in,PB,Strain development,Milk and milk proteins,,
161,63012804.0,EP-3821001-A1,NEW BACTERIA,"The present invention relates to novel S. thermophilusstrainsthat are not attacked by common phagesand novel Streptococcusstrainswith improved stabilityagainst phage attacks, methods to obtain Streptococcusstrains with improved phage resistance, their use in the manufacture of fermented milk-based products, and novel milk based products containing the strain.",EP19740550.9,"['C12P19/04', 'C12N9/1051', 'A23C2220/202', 'C12N1/205', 'C12R2001/46', 'C12N15/01', 'A23C19/032', 'A23C9/1238', 'C12N15/1024', 'C12N9/12']",2019-07-15,Application,EP,"[{'city_name': 'Horsholm', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.424026.6', 'linkout': ['http://www.chr-hansen.com/#'], 'name': 'Chr Hansen AS', 'types': ['Company']}]",2018.0,2021-05-19,2021,in,PB,Strain development,Milk and milk proteins,,
162,63168335.0,US-11992023-B2,Fermented milk soft cheese product and process of making same,"The present invention relates to a process for producing a fermented milk soft cheese product including the steps of a) Providing a first milk base, b) Optionally subjecting the first milk base to a concentration step to obtain a concentrated first milk base, c) Adding a first starter culture including at least one EPS producing lactic acid bacterium strain, d) Fermenting the concentrated first milk base for a period of time until a target pH is reached to obtain an EPS-containing fermented milk composition, e) Mixing the EPS-containing fermented milk composition with one or more other ingredients, if any, selected from the group consisting of a milk fat composition, a second fermented milk composition and one or more additives, to obtain a fermented milk mixture, and f) Subjecting the fermented milk mixture to heat treatment to obtain a fermented milk soft cheese product.",US17266392,"['A23C9/137', 'A23C19/076', 'A23V2400/31', 'A23V2400/321', 'A23V2400/11', 'A23C9/133', 'A23C9/1234', 'A23V2400/231', 'A23C9/1422', 'A23V2400/249', 'A23C9/1307', 'A23C9/1236', 'A23C9/142', 'A23V2400/137']",2019-08-06,Grant,US,"[{'city_name': 'Horsholm', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.424026.6', 'linkout': ['http://www.chr-hansen.com/#'], 'name': 'Chr Hansen AS', 'types': ['Company']}]",2018.0,2024-05-28,2024,out,,,,,
163,63168335.0,US-20210307346-A1,PROCESS FOR PRODUCING A FERMENTED MILK SOFT CHEEESE PRODUCT,"The present invention relates to a process for producing a fermented milk soft cheese product comprising the steps of a) Providing a first milk base, b) Optionally subjecting the first milk base to a concentration step to obtain a concentrated first milk base, c) Adding a first starter culture comprising at least one EPS producing lactic acid bacterium strain, d) Fermenting the concentrated first milk base for a period of time until a target pH is reached to obtain an EPS-containing fermented milk composition, e) Mixing the EPS-containing fermented milk composition with one or more other ingredients, if any, selected from the group consisting of a milk fat composition, a second fermented milk composition and one or more additives, to obtain a fermented milk mixture, and f) Subjecting the fermented milk mixture to heat treatment to obtain a fermented milk soft cheese product.",US17266392,"['A23C9/142', 'A23V2400/231', 'A23C9/1422', 'A23C9/137', 'A23Y2260/00', 'A23V2400/31', 'A23V2400/11', 'A23C9/1236', 'A23V2400/321', 'A23Y2240/75', 'A23Y2240/41', 'A23C9/1234', 'A23V2400/249', 'A23C9/1307', 'A23C19/076', 'A23C9/133', 'A23Y2220/29', 'A23V2400/137']",2019-08-06,Application,US,"[{'city_name': 'Horsholm', 'country_code': 'DK', 'country_name': 'Denmark', 'id': 'grid.424026.6', 'linkout': ['http://www.chr-hansen.com/#'], 'name': 'Chr Hansen AS', 'types': ['Company']}]",2018.0,2021-10-07,2021,out,,,,,
164,63244621.0,EP-4699452-A3,OBTAINING A VOLATILE FRACTION FROM JUICES OR ALCOHOLIC BEVERAGES,"The present invention primarily relates to a process for obtaining a volatile fraction from a juice and/or an alcohol-containing beverage and/or a pur&#233;e, wherein the juice or the alcohol-containing beverage or the pur&#233;e contains ethanol, comprising or comprising the following steps: (a) distillation of a mixture of substances from the juice and/or the alcohol-containing beverage and/or the pur&#233;e, wherein the distillation is carried out by a centrifugal cone column; (b) contacting the mixture of substances from step (a) with a sorbent to obtain a loaded sorbent; and (c) bringing the loaded sorbent from step (b) into contact with a liquid desorbene to obtain the volatile fraction, wherein desired constituents of the volatile fraction are concentrated in such a way as to be in proportion to the juice and/or alcohol-containing beverage and/or pur&#233;e that the ratio of the ethanol contained in the volatile fraction to the sum of flavorings V(E/A) is 0.005 to 1000, preferably 0.1 to 20, and that an addition of 0.1 wt% or less of the volatile fraction to any food preparation produces a perceptible odor and/or taste sensation in a test subject.",EP25210986.3,"['C12C5/00', 'C12G3/06', 'C12C12/04', 'A23L27/115', 'C12H1/00', 'C12G3/08', 'C12H1/0424', 'A23L2/80', 'A23L2/02', 'A23L2/64', 'A23F5/505', 'C12C5/02', 'A23L2/385', 'A23L2/56']",2018-08-17,Application,EP,"[{'city_name': 'Holzminden', 'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.480394.2', 'linkout': ['https://www.symrise.com/'], 'name': 'Symrise AG', 'types': ['Company']}]",2018.0,2026-05-27,2026,out,,,,,
165,63244621.0,US-11937622-B2,Obtaining a volatile fraction from juices or alcoholic beverages,"The present invention relates primarily to a method for obtaining a volatile fraction from a juice and/or an alcohol-containing beverage, comprising or consisting of the following steps: (a) distilling a mixture of substances from the juice and/or the alcohol-containing beverage, wherein the distillation is performed by a spinning cone column; (b) contacting the mixture of substances from step (a) with a sorbent to obtain a loaded sorbent; and (c) contacting the loaded sorbent from step (b) with a liquid desorbent to obtain the volatile fraction, wherein desired ingredients of the volatile fraction are concentrated as compared to the juice and/or alcohol-containing beverage such that an addition of 0.1% by mass or less of the volatile fraction to any food preparation produces a perceptible odor impression and/or taste impression in a test subject.",US17268714,"['C12C12/04', 'C12H1/0424', 'A23L2/80', 'C12C5/02', 'A23L27/115', 'C12C5/00', 'A23L2/56', 'A23F5/505', 'A23L2/385', 'C12G3/08', 'C12H1/00', 'C12G3/06', 'A23L2/02', 'A23L2/64']",2018-08-17,Grant,US,"[{'city_name': 'Holzminden', 'country_code': 'DE', 'country_name': 'Germany', 'id': 'grid.480394.2', 'linkout': ['https://www.symrise.com/'], 'name': 'Symrise AG', 'types': ['Company']}]",2018.0,2024-03-26,2024,out,,,,,
